Sample,genome,Read Count,Mean,covered_fraction,Length
4000m3000m,A4500m2000m.11,226713,35.422897,0.9731432,809889
4000m3000m,A3500m50m.26,689,0.024147522,0.005697581,1644031
4000m3000m,A3500m500m.157,12175,0.6484121,0.08915574,1310684
4000m3000m,A4500m3000m.290,327184,9.1213875,0.99351776,4392601
4000m3000m,A500m500m.24,3126,0.21301253,0.08981656,1707636
4000m3000m,A500m50m.76,1125,0.033621,0.011904065,1690347
4000m3000m,A4500m1000m.33,3110,0.16442475,0.049515873,1799524
4000m3000m,A4500m2000m.135,572,0.008191822,0.004633274,2860828
4000m500m,A3000m3000m.256,1216,0.03316711,0.018591054,2702913
4000m500m,A4500m4000m.140,978,0.011954506,0.006978022,4866852
4000m500m,R500m50m.206,1255,0.029131066,0.010538381,2086089
4000m500m,A4500m150m.77,3910,0.059098613,0.017998654,3691387
4000m500m,A4500m4000m.321,6030,0.075354345,0.043951284,8014510
4000m500m,A3000m50m.285,617,0.030987656,0.011048461,875235
4000m500m,A500m50m.27,187778,18.032347,0.6783662,1289395
4000m500m,A4500m4000m.232,10725,0.3814102,0.24952962,3375375
4000m500m,A3500m2000m.130,367964,24.048132,0.97224855,1907829
4000m500m,A4500m500m.168,60536,4.408316,0.9157852,1598531
4000m500m,A4500m50m.43,1011,0.015614879,0.0028843624,1482130
4000m500m,A4500m150m.279,2892,0.08290753,0.036835697,3116678
4000m500m,A4500m50m.77,643,0.024924142,0.016288467,2241893
4000m500m,A4500m150m.82,1544,0.15537512,0.06865282,906809
4000m500m,A3000m2000m.302,2447,0.14869487,0.09838943,1915226
4000m500m,A500m50m.180,731,0.018744329,0.008375937,2611290
4000m500m,A3500m50m.48,25489,0.9371629,0.007321236,1298278
4000m500m,R3000m50m.83,217,0.0043932674,0.0017047193,2102399
4000m500m,A4500m50m.197,50096,0.087846346,0.012006785,16333932
4000m500m,A3500m2000m.118,315984,14.178076,0.8907134,2744536
4000m500m,A3500m150m.345,136960,4.9070783,0.864641,3391013
4000m500m,R4000m3000m.213,3432,0.19429675,0.029113438,1472825
4000m500m,A3000m3000m.104,681,0.020378975,0.012601694,2627742
4000m500m,A4500m4000m.297,2079,0.036747564,0.023995157,3604769
4000m500m,R4500m50m.81,126,0.0035802315,0.0011070037,2001800
4000m500m,A4500m150m.296,29439,0.51330847,0.2612194,6532497
4000m500m,A4500m150m.166,3371,0.18944113,0.026059419,1371059
4000m500m,A4500m500m.73,252860,16.399784,0.9985655,1799236
4000m500m,A3000m50m.142,1161,0.036980476,0.01056494,1413070
4000m500m,A4500m150m.320,586,0.027718835,0.016817126,2179326
4000m500m,A4500m4000m.119,493,0.047806256,0.032763094,980463
4000m500m,A3000m50m.336,7645,0.2582082,0.017735435,1849574
4000m500m,A500m50m.92,30831,0.45855066,0.24327102,8059061
4000m500m,A4500m150m.256,3826,0.17513229,0.0694229,2137047
4000m500m,A4500m4000m.316,3431,0.037918426,0.011409244,4056623
4000m500m,A4500m4000m.60,21967,1.050076,0.15372805,2049665
4000m500m,A3000m50m.125,2298,0.10701598,0.017493736,962516
4000m500m,A4500m150m.94,876,0.014189439,0.0040100734,3249816
4000m500m,A500m50m.43,767,0.016298471,0.0114249755,4258740
4000m500m,A3500m3000m.27,1213,0.069084674,0.04788455,1725922
4000m500m,A3000m50m.55,201,0.005119266,0.0015061175,1450086
4000m500m,A4500m4000m.105,1015,0.018601805,0.008952017,2915991
4000m500m,A4500m150m.131,275,0.008182977,0.0027538207,1371549
4000m500m,A4500m4000m.10,7800,0.13115123,0.033578865,2820256
4000m500m,A3500m150m.328,7287,0.5317441,0.18260707,1401063
4000m500m,A4500m50m.247,2052,0.055989373,0.015772615,1753926
4000m500m,A4000m1000m.239,191739,20.73105,0.9949838,1169009
4000m500m,A3000m50m.106,1248,0.063280836,0.007978124,860478
4000m500m,A3500m1000m.20,23365,2.254217,0.6665992,1195705
4000m500m,A4500m500m.94,158158,6.8264284,0.89810675,2826801
4000m500m,R3500m150m.195,170026,4.7052445,0.9295293,4530026
4000m500m,A3500m1000m.100,52033,5.7542143,0.91460764,1014236
4000m500m,A3500m1000m.38,57590,2.773283,0.7981198,2466413
4000m500m,A4500m2000m.68,3943,0.12342475,0.06666803,3168910
4000m500m,A4500m1000m.188,47970,4.891282,0.80519557,1170117
4000m500m,A3000m3000m.86,7670,0.16813858,0.06873505,3531517
4000m500m,A4500m3000m.297,3802,0.16023278,0.08668726,2655269
4000m500m,A3500m150m.74,25963,2.2188659,0.5981563,1255503
4000m500m,A4500m500m.249,116647,4.706668,0.90046847,2867544
4000m500m,A4500m3000m.333,13275,0.27947012,0.120809264,5233092
4000m500m,R4500m150m.330,22896,1.5194981,0.6159704,1860372
4000m500m,A3000m3000m.232,14047,1.039852,0.34092385,1190697
4000m500m,A3500m3000m.203,10576,0.7230627,0.3937582,1747001
4000m500m,R4000m2000m.122,6505,0.2758721,0.18097897,2616967
4000m500m,A4500m150m.171,2630,0.032077413,0.009133624,1786476
4000m500m,R4500m3000m.151,1027,0.014022997,0.006225491,3430894
4000m500m,A4500m500m.86,85490,4.280799,0.93726313000000006,2466923
4000m500m,A3500m50m.52,897,0.025437705,0.007925017,1588514
4000m500m,A4000m1000m.233,69130,5.390484,0.957432,1600402
4000m500m,A4500m4000m.175,24479,1.2737473,0.19551761,1405188
4000m500m,A3500m3000m.268,5813,0.119132556,0.048572533,4635974
4000m500m,A4500m150m.6,1712,0.10327546,0.05661635,1571984
4000m500m,A3000m500m.47,84578,14.537415,0.99793345,677950
4000m500m,A500m500m.82,346241,54.52868,0.9974127,805081
4000m500m,A4000m500m.39,593534,19.205153,0.99947876,3850294
4000m500m,A4500m50m.111,67,0.0012601034,7.145877e-4,2031941
4000m500m,A4500m1000m.31,205587,7.894811,0.753825,2802356
4000m500m,R3000m2000m.134,43710,1.9444658,0.7069584,2675982
4000m500m,A4500m50m.31,442,0.005761564,0.0021279799,3765543
4000m500m,A3500m150m.255,6132,0.23487379,0.11603135,2633952
4000m500m,R4500m50m.211,75,0.0019144032,8.716365e-4,1966416
4000m500m,R500m50m.106,91,0.0054357788,0.0029689411,1052227
4000m500m,A3500m3000m.211,4126,0.12837113,0.026409006,3232155
4000m500m,R4500m4000m.170,2509,0.11752432,0.080363624,2332523
4000m500m,A3000m150m.59,1426,0.0999287,0.0690929,1648621
4000m500m,A4000m50m.141,3805,0.13095312,0.024989212,1281473
4000m500m,A3000m3000m.172,147871,4.8246155,0.342192,3475917
4000m500m,A3500m50m.126,1283,0.025354978,0.007510671,2143883
4000m500m,A3000m150m.133,28801,1.058305,0.14318615,3064556
4000m500m,A3000m2000m.181,2517,0.14881118,0.08158825,1706557
4000m500m,A4500m4000m.221,671,0.017381428,0.0050189137,1861359
4000m500m,A3000m3000m.39,1452,0.011198413,0.0022941756,6176511
4000m500m,A4500m3000m.78,14091,0.91198933,0.28252652,1251925
4000m500m,A4500m150m.57,213,0.008314312,0.003823226,1492980
4000m500m,A3500m3000m.189,6871,0.41208765,0.1291455,1654955
4000m500m,A3000m150m.196,5131,1.2705727,0.48215997,401373
4000m500m,R4000m1000m.144,25344,0.8828853,0.4745763,3420782
4000m500m,A4500m150m.90,1299,0.04542529,0.011579799,2630443
4000m500m,R500m50m.230,205,0.0052004983,0.0026556673,1964478
4000m500m,A3500m50m.110,819,0.014713921,0.0055171377,3335969
4000m500m,R3500m3000m.173,57447,6.89347,0.9168436,1036372
4000m500m,R4500m3000m.303,11272,0.36595112,0.035133373,2126639
4000m500m,R3500m50m.187,137,0.011813246,0.009407089,985746
4000m500m,A3500m150m.268,132233,9.047094,0.9118876,1783302
4000m500m,A4500m150m.345,24555,0.5029707,0.304531,5649602
4000m500m,A500m50m.109,99066,0.28805456,0.024889974,8302861
4000m500m,A4500m500m.234,254191,5.276779,0.9729372,5666492
4000m500m,R3000m3000m.195,251,0.0047197863,0.0016089514,1771340
4000m500m,R4000m150m.105,741,0.032701343,0.020215867,1758866
4000m500m,A3000m1000m.118,161326,3.945655,0.85467630000000006,4993404
4000m500m,A4500m150m.107,3230,0.082091965,0.0069699204,2489842
4000m500m,A4000m50m.99,427,0.016072903,0.0054302723,2423267
4000m500m,A3000m50m.233,888,0.034353957,0.013719751,1210955
4000m500m,A3500m500m.38,61391,4.1300797,0.9463244,1868336
4000m500m,A3000m50m.268,1374,0.059009857,0.01202033,1406201
4000m500m,A4000m2000m.76,4203,0.13712366,0.07631897,3266108
4000m500m,R4000m1000m.169,556082,42.120995,0.99543256,1598481
4000m500m,A4500m4000m.227,1930,0.024700703,0.015584216,5973608
4000m500m,A3500m50m.66,205,0.010640019,0.00224593,1341983
4000m500m,A500m50m.194,1442,0.030946564,0.01214143,1733239
4000m500m,A4500m3000m.69,6420,0.45460236,0.19977473,1574083
4000m500m,A4500m4000m.39,13474,0.41811556,0.05601937,3306892
4000m500m,A4000m150m.125,3641,0.17735296,0.10372781,2242629
4000m500m,A4500m50m.168,229,0.00890984,0.002770522,1338376
4000m500m,A4500m500m.197,487811,67.13294,0.99204594,936755
4000m500m,A3000m2000m.237,56527,1.910691,0.71585006,3672561
4000m500m,A4500m150m.65,35689,0.51019377,0.28980434,7536095
4000m500m,A3500m150m.212,11963,0.4705484,0.21737859,2869887
4000m500m,A4000m3000m.153,7483,0.3332848,0.038076807,2020180
4000m500m,R4000m50m.42,967,0.028176663,0.012175379,1917394
4000m500m,A3000m500m.223,54428,4.9806824,0.89492345,1358724
4000m500m,A3000m1000m.34,40252,1.7983869,0.603916,2689485
4000m500m,A3500m500m.74,190083,50.990086,0.9963706,474187
4000m500m,A3000m150m.195,14785,0.49964043,0.12185258,2443190
4000m500m,A4500m50m.106,44494,1.6851375,0.68119276,3317199
4000m500m,A500m50m.51,721,0.008009177,0.0040697143,4716793
4000m500m,A4500m4000m.131,2489,0.048740473,0.02485239,4148414
4000m500m,A3000m50m.17,2441,0.07512741,0.030528877,1728986
4000m500m,A500m50m.181,1300,0.073447086,0.012308707,984750
4000m500m,A3500m1000m.161,221153,24.847746,0.9960544,1074614
4000m500m,A4500m150m.64,317,0.010129981,0.004617842,2209257
4000m500m,R4000m150m.206,411,0.015889935,0.007777364,1742107
4000m500m,A3500m3000m.231,22586,0.9415039,0.37130886,2094954
4000m500m,A4500m150m.289,9207,0.39007667,0.19765937,2502320
4000m500m,A4000m500m.31,157218,23.770655,0.99912095,850893
4000m500m,A4500m3000m.187,6143,0.22830078,0.08072225,1936901
4000m500m,A4500m3000m.62,21819,0.36224696,0.15622334,5797258
4000m500m,A4500m150m.39,495,0.02671036,0.00892414,1381982
4000m500m,R4500m150m.319,172,0.0074040634,0.0054680672,1848185
4000m500m,A3000m50m.101,7301,0.2562362,0.01713146,1581885
4000m500m,A3000m3000m.103,4134,0.18603805,0.09938192,2071594
4000m500m,A4000m500m.118,241089,28.335354,0.99850553,1021096
4000m500m,A4500m2000m.176,47585,1.5806979,0.5229905,3495400
4000m500m,R3500m50m.180,42,0.0010076903,7.741463e-4,1517801
4000m500m,A3000m500m.32,80415,6.825299,0.95921636,1487729
4000m500m,A4500m4000m.71,2523,0.20547652,0.11894837,1263792
4000m500m,A3500m150m.181,1505,0.09033596,0.038212985,1696439
4000m500m,A4000m150m.179,6244,0.31547615,0.17758815,2292653
4000m500m,A4500m500m.233,80007,6.680882,0.9386068,1346436
4000m500m,A500m50m.248,55379,0.037023958,0.007506561,1464319
4000m500m,R4500m4000m.208,7170,0.38610378,0.21737595,2044780
4000m500m,A4000m150m.217,101158,13.514344,0.969421,776253
4000m500m,R3000m500m.64,45392,7.2823462,0.98175335,733121
4000m500m,A4000m50m.79,456,0.020986194,0.008764669,987031
4000m500m,R500m50m.289,789,0.010473394,0.0013391566,2439595
4000m500m,R4000m1000m.202,98147,4.3609877,0.8805862,2819004
4000m500m,A3500m2000m.96,38585,1.0904992,0.5138688,4285874
4000m500m,R3000m2000m.79,3094,0.16610819,0.09441044,2001643
4000m500m,R3500m150m.202,2890,0.1387898,0.061748315,1080240
4000m500m,A3000m3000m.101,1710,0.07684698,0.041307975,1787863
4000m500m,A3500m150m.343,73474,6.6259575,0.67598486,1379022
4000m500m,A3000m3000m.276,496,0.006499708,0.0019882577,3555877
4000m500m,A4500m4000m.7,73,0.0032410102,0.0020974444,1049849
4000m500m,R3000m1000m.189,1602,0.016256943,0.0013590815,4352940
4000m500m,A3000m2000m.233,19409,0.57242686,0.21198985,3333702
4000m500m,R3500m150m.214,708,0.026011014,0.009154669,2398339
4000m500m,A4500m150m.141,1858,0.035042446,0.0060057007,3216777
4000m500m,R3000m50m.162,1080,0.019372607,0.0048329006,2753005
4000m500m,A3500m1000m.112,96090,7.8816023,0.98430187,1513108
4000m500m,A4500m4000m.326,3561,0.05436419,0.02466769,5040683
4000m500m,A3000m3000m.40,2951,0.038897578,0.007148181,3445352
4000m500m,A3000m500m.248,57681,6.4900165,0.97753,1106588
4000m500m,A3000m500m.158,140695,3.008238,0.87597054,5660051
4000m500m,A4500m500m.126,30070,3.1068952,0.88536006,1190885
4000m500m,A3000m150m.250,99710,4.363504,0.6198666,2710117
4000m500m,R4000m150m.21,5675,0.40706232,0.12513015,1208246
4000m500m,R4500m4000m.209,7116,0.2395139,0.15522166,3344076
4000m500m,R4000m3000m.189,6265,0.17722788,0.11828837,3590894
4000m500m,A4500m4000m.243,728,0.025730519,0.016495911,2661508
4000m500m,A4000m50m.36,619,0.018353384,0.009515532,1856018
4000m500m,R3500m3000m.162,265742,5.759683,0.84224427,5728306
4000m500m,A4500m150m.156,4015,0.21733764,0.09979453,1664480
4000m500m,R500m50m.275,2003,0.09614953,0.021996329,1077498
4000m500m,A4500m4000m.30,3189,0.21181065,0.14055142,1732519
4000m500m,A4500m4000m.112,34191,0.99222744,0.15827493,3483590
4000m500m,A500m50m.173,1624,0.028061308,0.012176614,3430428
4000m500m,A3000m50m.11,2334,0.05237555,0.007702636,2110706
4000m500m,A500m50m.96,5042,0.044405866,0.0076970924,5958224
4000m500m,A3500m150m.58,1222,0.05568946,0.01755898,1379465
4000m500m,R4500m150m.240,12285,0.60400915,0.3405365,2448639
4000m500m,A4000m2000m.83,125062,6.323487,0.92538595,2460945
4000m500m,A3500m1000m.189,101113,7.530288,0.96298957,1584499
4000m500m,A4000m150m.78,11525,0.7740283,0.29417557,1334601
4000m500m,A3000m150m.135,35050,1.515794,0.49660775,2701444
4000m500m,A3000m500m.270,147404,7.959852,0.98540354,2301860
4000m500m,A3500m50m.157,551,0.010103485,0.0036768368,2308506
4000m500m,A4500m150m.287,22389,2.4984636,0.42099285,990670
4000m500m,R3000m50m.275,404,0.010410635,0.004568564,2079866
4000m500m,A3500m1000m.86,51536,1.6143028,0.6130141,3991851
4000m500m,R4500m150m.132,5829,0.3256786,0.08014395,1955082
4000m500m,A500m50m.182,80,0.0027261125,0.001292644,1443553
4000m500m,A4000m50m.76,1086,0.051944174,0.012268816,1049001
4000m500m,A3500m150m.171,8613,0.12884766,0.0232245,3852871
4000m500m,A4500m150m.316,11710,0.22640933,0.11435107,5331782
4000m500m,A3000m3000m.181,9211,0.5876004,0.09064397,1519715
4000m500m,A4500m2000m.87,10808,0.4227562,0.16565956,2828566
4000m500m,A4000m50m.191,930,0.03820116,0.017152678,1245753
4000m500m,R3500m3000m.57,135610,10.480695,0.8247896,1500082
4000m500m,A4500m2000m.12,1243715,82.81791,0.9762043,1899080
4000m500m,R3500m50m.298,72,0.0011493585,5.942639e-4,1861126
4000m500m,A500m50m.226,93,0.0033102208,6.534937e-4,1752121
4000m500m,A500m50m.221,3394,0.048618052,0.00882125,2560975
4000m500m,A500m50m.196,3594,0.18507317,0.09481304,2026852
4000m500m,A4500m4000m.151,756925,89.96825,0.9374413,901585
4000m500m,R3000m1000m.77,433554,11.336667,0.9907472,4584118
4000m500m,R4500m3000m.168,1310,0.024465948,0.012796849,3331992
4000m500m,A3000m2000m.127,42846,2.5465767,0.71965843,2038267
4000m500m,R3500m50m.152,136,0.003574422,0.0012297765,1418957
4000m500m,A4000m500m.153,164071,14.19817,0.9983279,1477770
4000m500m,A4000m2000m.221,191570,4.114227,0.77533925,5629114
4000m500m,A500m50m.235,2460,0.027715010000000002,0.0034356583,4228884
4000m500m,A500m150m.244,21540,1.3960725,0.46803755,1670648
4000m500m,A3000m3000m.154,2843,0.23401064,0.10980051,996999
4000m500m,R3500m500m.112,200170,13.587628,0.99155253,1838063
4000m500m,A4500m4000m.36,1007,0.04877315,0.029699083,1836959
4000m500m,A500m50m.71,3627,0.11468318,0.0069125704,1980016
4000m500m,R4500m4000m.214,202,0.007352849,0.0020516608,1099597
4000m500m,A3000m50m.119,2636,0.025481284,0.007391421,4546487
4000m500m,A4500m150m.91,3018,0.27220714,0.14789507,1180844
4000m500m,R4500m3000m.127,10136,1.0456306,0.48883688,1103008
4000m500m,A4500m150m.101,3788,0.17196523,0.11613828,2586899
4000m500m,A4500m4000m.264,2957,0.048330083,0.01963742,4354645
4000m500m,A3500m1000m.174,80844,5.5786886,0.6130997,1124592
4000m500m,A3000m50m.211,311,0.005954569,0.001908396,2091285
4000m500m,A4000m150m.234,192476,22.644129,0.87990606,1033957
4000m500m,A4500m4000m.147,58525,1.2448567,0.4786165,5212969
4000m500m,A4500m500m.212,17070,2.697669,0.83031017,786535
4000m500m,A3000m500m.140,88549,3.2922993,0.86689436,3349791
4000m500m,A4500m150m.142,3161,0.23872219,0.15787008,1605529
4000m500m,A4500m500m.158,604305,29.040316,0.990307,2627140
4000m500m,A4500m2000m.168,30227,1.2349248,0.4077134,2876057
4000m500m,A3000m50m.303,1311,0.022315448,0.0048972527,2395629
4000m500m,A3500m2000m.213,853434,67.78352,0.93541616,1578940
4000m500m,R4000m50m.179,2621,0.22723253,0.15632388,1400605
4000m500m,A4500m3000m.19,1019,0.06973319,0.018790148,1305631
4000m500m,R3000m3000m.23,2863,0.1257562,0.06476964,2265969
4000m500m,R4500m150m.66,11700,0.71343327,0.4055649,1895376
4000m500m,A500m500m.31,97117,11.670799,0.9727522,1059425
4000m500m,A3000m2000m.307,9801,0.52622545,0.32479534,2266572
4000m500m,R4500m150m.352,122,0.0032035438,0.00210067,2282605
4000m500m,R3000m3000m.16,637,0.008155759,0.0035689413,4630505
4000m500m,A4000m500m.121,191040,13.700815,0.9986711,1775160
4000m500m,A3500m1000m.120,1335037,192.1741,0.9936532,860274
4000m500m,R4000m3000m.162,48515,2.1609886,0.5065793,2649836
4000m500m,A4500m2000m.102,29608,1.4250234,0.26727587,1418048
4000m500m,A3500m1000m.13,160475,15.641604,0.98869085,1283122
4000m500m,A4500m2000m.144,1485,0.05615673,0.029534088,2065647
4000m500m,A3000m150m.295,337430,33.12406,0.9393083,1278906
4000m500m,R3500m50m.34,59,0.0030697985,0.0011327859,963995
4000m500m,A3000m1000m.47,40772,2.1124208,0.7331329,2356409
4000m500m,R4500m150m.83,178,0.005959146,0.002915319,1492118
4000m500m,A4500m500m.75,72966,8.475988,0.9780578,1066530
4000m500m,A4000m1000m.137,35661,1.9841415,0.6186793,2048934
4000m500m,A3000m50m.307,635,0.019618666,0.0076434934,1434946
4000m500m,A3000m50m.239,945,0.02960515,0.01314215,1482482
4000m500m,A4500m3000m.331,504480,23.615053,0.8822435,2562059
4000m500m,A3000m150m.156,380143,9.438416,0.88994455,4887081
4000m500m,A4500m150m.81,212748,17.226763,0.82092094,1533055
4000m500m,A3000m500m.108,406640,14.72378,0.9870287,3428181
4000m500m,A4500m150m.333,20314,1.570876,0.5647514,1607279
4000m500m,A3500m50m.154,956,0.034003127,0.0059205964,1236193
4000m500m,R3500m1000m.173,13433,1.0597131,0.5311371,1577233
4000m500m,R4000m1000m.103,6196,0.57144547,0.3458496,1293435
4000m500m,A4500m4000m.62,136982,6.239164,0.4437359,2445858
4000m500m,A3000m50m.152,5091,0.051939506,0.0060037486,3281783
4000m500m,R3000m3000m.60,185,0.00558258,0.00291338,1834982
4000m500m,A3500m50m.133,777,0.020049943,0.008238766,1541493
4000m500m,R3000m3000m.234,539,0.017197864,0.007734362,1955171
4000m500m,A3500m150m.91,159590,13.161534,0.64494014,1391678
4000m500m,A3000m50m.37,658,0.027296856,0.005414934,963262
4000m500m,R500m150m.95,325803,29.097971,0.9678921,1366362
4000m500m,A3000m150m.255,2126,0.07890519,0.0468155,2377546
4000m500m,A3500m3000m.85,10512,0.8419109,0.40758702,1384708
4000m500m,A3000m500m.218,23134,1.951819,0.7571081,1465059
4000m500m,A4500m3000m.89,3509,0.25323394,0.15133432,1532098
4000m500m,A4500m4000m.157,2548,0.05410279,0.02658569,3385054
4000m500m,A500m50m.89,642012,64.61019,0.97421634,1254553
4000m500m,A3500m3000m.63,44347,2.7745268,0.60314035,1797386
4000m500m,A4500m1000m.70,1827200,216.20529,0.9922361,1045867
4000m500m,A4500m50m.146,533,0.02057884,0.0059785666,1056106
4000m500m,R3000m3000m.119,2287,0.050391044,0.011008664,2591050
4000m500m,A3500m50m.14,2172,0.04998404,0.009959872,1504939
4000m500m,A4500m150m.290,3896,0.33986402,0.16439411,1218304
4000m500m,A4000m1000m.61,494964,9.264862,0.96667266,6709985
4000m500m,A4000m50m.205,4387,0.10250371,0.028265722,1934251
4000m500m,A3000m150m.39,2999,0.14277278,0.07035754,2079635
4000m500m,A3000m500m.264,103894,5.140392,0.9202107,2439551
4000m500m,R4500m1000m.198,22539,1.4074543,0.5872521,1946188
4000m500m,R3000m3000m.210,476,0.0068948683,0.0033531191,4132272
4000m500m,A3000m3000m.237,2045,0.022550099,0.012662493,4816982
4000m500m,A3000m50m.179,948,0.02396511,0.0033902621,3007142
4000m500m,A3000m50m.129,973,0.039848126,0.017411929,1097868
4000m500m,R4500m1000m.103,20469,1.196628,0.59014857,2027276
4000m500m,A4500m2000m.323,60483,4.1256857,0.46288875,1697948
4000m500m,A4500m50m.151,206,0.008900046,0.00435499,1232609
4000m500m,A3000m500m.175,132927,4.9389415,0.935153,3401592
4000m500m,A500m150m.145,26307,2.3878167,0.6413597,1308637
4000m500m,A500m50m.91,1166,0.026886236,0.007872845,1681984
4000m500m,A4500m500m.76,149879,9.298464,0.95061034,2012749
4000m500m,A500m50m.117,637,0.012531048,0.0051708305,2023466
4000m500m,A3000m50m.97,2596,0.02536394,0.006659701,3496103
4000m500m,A3000m150m.147,1643,0.04383448,0.010844945,1582304
4000m500m,R3500m2000m.44,70578,5.785935,0.81061053,1484771
4000m500m,A4500m150m.173,1922,0.081402649999999993,0.028743535,1627566
4000m500m,A4500m500m.236,217445,4.240608,0.9382125,6360398
4000m500m,A3500m150m.273,2658,0.16929193,0.049646005,1279821
4000m500m,A4500m150m.282,734,0.020464927,0.012360696,2979444
4000m500m,A4500m500m.181,62243,3.3829079,0.855158,2244003
4000m500m,R3000m3000m.132,501459,67.09103,0.9918103,846553
4000m500m,A500m150m.13,337916,25.750914,0.9605149,1621067
4000m500m,A4500m50m.9,2631,0.050610375,0.009869526,2101418
4000m500m,A4500m4000m.49,1550,0.04830767,0.017778663,1901999
4000m500m,A500m50m.57,3738,0.19294818,0.024723543,900680
4000m500m,A3500m500m.126,244642,14.764008,0.98495895,2104238
4000m500m,R4500m4000m.267,204850,9.070388,0.9572835,2789625
